#OTU ID	CJ1_B_Fr	CJ1_S_Fr	LG1_B_Fr	LG1_S_Fr	LG2_B_Fr	LG2_S_Fr	SY1_B_Fr	SY1_S_Fr	SY2_B_Fr	SY2_S_Fr	WC1_B_Fr	WC1_S_Fr	WC2_B_Fr	WC2_S_Fr	W18_Fr	W19_Fr	W20_Fr	W21_Fr	W22_Fr	W23_Fr	W24_Fr	W25_Fr	W26_Fr	W27_Fr	W28_Fr	W29_Fr	W30_Fr	W31_Fr	W32_Fr	W33_Fr	W34_Fr	W35_Fr	W36_Fr	W37_Fr	W38_Fr	W39_Fr	W40_Fr	W41_Fr	W42_Fr	W43_Fr	W44_Fr	W45_Fr
DJ_BAC_ASV_107	5	0	0	8	0	16	0	0	0	0	0	22	0	0	4	10	4	7	89	132	82	96	25	7	25	12	13	29	23	13	95	110	25	9	10	13	11	9	8	16	12	7
DJ_BAC_ASV_208	29	14	78	26	26	15	55	62	118	89	30	24	39	31	31	19	37	27	9	0	22	27	3	0	25	0	0	0	6	11	5	8	6	13	0	3	0	0	16	10	0	30
DJ_BAC_ASV_393	23	7	43	12	83	114	23	25	58	47	116	89	30	22	18	17	22	15	16	14	30	24	6	2	18	1	0	0	0	17	0	0	0	12	0	0	0	0	11	0	0	13
HHN_BAC_ASV_92	0	0	18	0	231	189	0	0	0	0	202	126	67	86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HHN_BAC_ASV_94	0	21	82	36	73	83	76	104	63	71	82	89	41	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DJ_BAC_ASV_231	19	2	27	0	129	94	41	37	69	63	64	51	30	39	20	14	17	23	19	34	30	25	6	13	6	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	8	0
DJ_BAC_ASV_658	21	12	48	24	53	29	66	74	68	73	62	38	91	122	26	0	11	0	0	0	18	26	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DJ_BAC_ASV_3952	33	20	30	15	61	55	48	23	27	41	70	34	233	179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DJ_BAC_ASV_2424	45	78	45	99	77	78	54	44	44	64	120	121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HHN_BAC_ASV_68	0	0	96	0	63	56	69	134	62	98	65	84	45	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DJ_BAC_ASV_281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	105	202	142	122	0	117	0	0	0	0	45	48	0	0	0	0	0	0	10	33	0	0	0	0
DJ_BAC_ASV_347	29	13	45	23	65	51	72	37	77	43	40	42	71	46	24	8	42	12	0	0	0	19	0	0	10	0	0	0	0	0	0	7	0	0	5	0	0	0	27	0	0	12
DJ_BAC_ASV_2205	26	10	51	12	110	67	56	62	111	65	93	52	42	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DJ_BAC_ASV_486	0	0	0	0	52	23	0	0	0	0	57	0	121	94	0	0	0	0	30	22	88	97	5	77	0	0	0	0	27	41	0	0	0	0	0	0	27	49	0	9	0	0
DJ_BAC_ASV_191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	10	19	0	9	0	16	10	10	8	35	23	31	20	70	80	83	16	72	13	31	12	44	67	112	13
DJ_BAC_ASV_409	0	0	0	0	0	0	17	13	11	18	0	0	40	25	0	0	86	49	18	0	20	40	0	21	0	0	0	0	25	32	0	17	0	0	35	0	0	53	220	45	0	0
HHN_BAC_ASV_66	0	0	44	0	91	64	53	84	50	67	51	100	77	101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DJ_BAC_ASV_1161	247	181	62	142	0	17	0	0	26	0	25	36	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DJ_BAC_ASV_655	39	47	52	34	23	16	82	44	65	74	8	16	34	33	0	0	10	0	29	17	32	37	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	4	13	0	12	0
DJ_BAC_ASV_1717	88	136	37	141	33	32	41	11	18	20	85	64	14	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DJ_BAC_ASV_4894	19	9	33	19	69	38	41	23	41	37	73	21	164	124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	5	0	0	0	0
DJ_BAC_ASV_1262	0	0	0	0	90	48	32	30	0	18	46	29	239	177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DJ_BAC_ASV_183	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	31	34	0	43	89	24	0	0	13	22	0	22	0	14	24	45	190	14	13	12	15	0	21	0	0
DJ_BAC_ASV_262	0	0	11	0	7	0	4	0	0	0	9	0	6	0	9	6	0	18	34	15	24	22	11	27	10	5	15	15	191	28	17	31	8	24	17	15	16	19	27	23	12	15
DJ_BAC_ASV_89	23	0	0	15	1	0	0	0	0	0	0	0	0	0	4	1	0	7	6	4	51	74	13	9	6	4	6	6	6	5	8	48	57	256	12	13	10	10	5	9	8	8
DJ_BAC_ASV_129	0	0	26	6	0	0	28	22	73	26	0	0	0	0	64	23	41	13	37	15	30	70	15	17	29	0	5	0	2	4	0	5	15	4	8	11	6	6	25	13	13	22
DJ_BAC_ASV_125	0	13	0	0	11	8	30	32	63	21	0	12	0	0	43	45	50	12	27	14	19	42	0	26	31	2	13	3	0	0	0	10	9	23	12	0	8	8	16	19	27	18
DJ_BAC_ASV_151	0	4	51	8	2	5	17	37	119	57	7	3	2	0	55	48	27	26	9	6	7	10	7	12	24	4	7	2	2	6	0	6	4	3	8	4	5	10	22	10	10	13
DJ_BAC_ASV_109	8	0	29	5	37	38	33	18	8	34	28	16	12	10	18	0	50	14	59	13	47	53	3	17	14	0	0	0	0	0	1	0	4	4	7	1	3	2	25	5	16	26
DJ_BAC_ASV_368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	25	49	34	66	33	20	0	39	0	16	0	22	23	18	36	23	45	32	0	38	44	0	48	18	0
DJ_BAC_ASV_363	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	8	0	0	15	0	11	0	121	8	41	0	0	0	14	23	15	185	29	30	45	34	7	11	14	10
DJ_BAC_ASV_333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	6	3	0	3	0	0	31	0	11	0	16	0	0	62	24	40	125	16	25	40	30	38	143	0
DJ_BAC_ASV_390	0	0	46	0	51	23	76	86	103	73	27	0	0	0	19	0	17	17	15	13	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0
DJ_BAC_ASV_121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	64	0	36	28	29	54	0	57	20	62	0	0	0	0	0	0	45	42	56	25	0	26	24	0	22	0	0
DJ_BAC_ASV_160	53	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	39	0	17	38	12	12	17	8	35	26	34	33	49	34	54	16	16	19	25	0	45	9	0
DJ_BAC_ASV_1342	14	10	13	10	102	78	34	18	14	22	92	55	86	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DJ_BAC_ASV_329	0	0	22	15	86	78	18	23	67	32	48	51	15	26	16	12	11	5	0	7	0	12	0	8	11	1	1	0	3	7	1	0	0	4	1	0	0	0	9	0	0	14
DJ_BAC_ASV_4150	14	15	26	23	61	29	90	46	34	64	47	35	41	51	0	0	0	1	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0
DJ_BAC_ASV_3326	0	0	14	0	12	126	0	0	0	0	38	339	0	51	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DJ_BAC_ASV_146	11	0	13	14	0	0	22	22	37	23	0	0	0	0	38	7	39	21	6	12	17	46	3	17	26	0	6	3	10	14	4	0	14	17	19	5	9	9	30	29	24	25
DJ_BAC_ASV_138	19	0	7	1	0	34	3	0	5	6	0	22	0	6	0	0	0	5	13	4	5	4	15	8	8	0	8	19	47	44	13	32	7	40	13	14	25	33	11	22	56	42
DJ_BAC_ASV_1981	13	23	19	11	83	65	54	28	47	30	59	57	30	47	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DJ_BAC_ASV_3196	0	9	0	3	109	42	6	0	1	8	94	48	127	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	5	13	21	0	0	0
DJ_BAC_ASV_290	0	0	38	0	32	14	49	35	88	52	26	0	47	38	17	0	34	0	0	5	0	22	0	25	0	0	0	0	0	0	0	0	0	0	12	0	10	0	24	0	11	0
DJ_BAC_ASV_4171	21	17	70	21	0	0	116	77	84	133	0	0	15	10	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DJ_BAC_ASV_420	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	18	88	30	98	21	42	131	118	0
DJ_BAC_ASV_576	122	42	47	65	8	0	36	24	16	30	11	9	8	4	2	0	3	0	3	0	4	3	0	1	0	2	0	0	0	2	3	0	4	0	1	0	13	103	4	1	0	0
DJ_BAC_ASV_571	0	0	0	0	9	9	14	6	11	8	0	0	18	10	27	10	75	12	14	2	24	49	0	23	0	2	0	0	18	19	9	7	9	25	28	13	16	70	23	6	0	0
DJ_BAC_ASV_110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66	37	53	35	0	0	20	23	0	19	27	25	0	0	0	26	0	21	0	16	0	0	0	0	49	34	61	49
DJ_BAC_ASV_1575	34	33	24	77	38	71	17	35	25	28	82	89	0	0	1	0	4	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DJ_BAC_ASV_172	0	0	14	5	2	1	18	25	29	24	0	0	0	0	40	23	54	34	18	14	15	26	14	28	28	7	2	7	4	7	4	8	5	8	11	9	8	8	23	16	7	14
DJ_BAC_ASV_287	11	0	0	0	0	56	0	0	0	0	0	154	0	47	0	0	0	0	0	0	6	0	0	5	5	0	7	11	22	19	0	0	5	12	0	8	33	54	15	15	32	40
HHN_BAC_ASV_439	526	0	0	11	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DJ_BAC_ASV_398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	39	271	8	62	11	22	23	9	0	3	3	6	4	9	6	9	7	13	7	4	3	9	0	4	0
DJ_BAC_ASV_170	12	13	15	16	0	0	26	16	34	26	0	0	0	0	32	11	26	15	0	14	20	35	7	25	14	0	7	0	8	12	8	8	5	16	17	5	9	5	27	15	13	25
DJ_BAC_ASV_18499	12	0	0	0	67	31	8	0	3	0	49	20	180	166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DJ_BAC_ASV_264	15	9	35	12	18	14	21	34	48	42	29	28	0	0	31	10	16	9	8	9	7	29	4	16	15	0	0	0	5	0	6	6	0	0	0	5	8	4	14	3	11	12
DJ_BAC_ASV_356	22	15	24	20	7	5	33	34	36	45	9	4	0	4	11	10	39	20	6	5	8	32	10	5	12	0	5	5	5	4	6	5	10	4	11	0	0	7	26	6	10	12
DJ_BAC_ASV_1094	99	144	47	208	0	0	0	1	8	5	5	0	10	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HHN_BAC_ASV_319	0	4	261	2	0	2	0	0	260	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DJ_BAC_ASV_328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	6	6	0	4	1	6	2	51	15	66	32	38	7	15	15	86	20	49	14	25	2	8	45	5	4
DJ_BAC_ASV_136	44	0	0	70	19	0	0	0	0	0	60	0	27	0	0	0	0	0	0	0	70	69	0	15	23	0	0	0	0	0	0	25	16	39	0	0	0	0	20	0	0	22
DJ_BAC_ASV_411	18	33	22	34	0	0	24	12	0	25	14	0	0	0	26	27	70	21	0	0	27	39	0	46	9	0	2	0	19	17	0	0	0	0	0	0	0	27	0	0	7	0
DJ_BAC_ASV_434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	4	5	0	4	0	6	0	16	33	38	25	0	105	17	21	38	31	51	106	14
HHN_BAC_ASV_340	0	514	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DJ_BAC_ASV_31879	27	197	0	122	9	5	44	19	36	23	16	0	6	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DJ_BAC_ASV_95	0	0	0	0	0	15	0	0	0	0	0	0	0	0	20	17	14	23	169	13	21	21	26	21	9	0	0	0	12	10	0	13	0	0	7	18	0	16	0	0	31	35
DJ_BAC_ASV_299	41	110	42	80	34	15	0	3	12	9	51	70	11	8	0	0	5	0	0	7	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0
HHN_BAC_ASV_235	29	44	40	17	31	147	67	13	50	24	24	0	13	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DJ_BAC_ASV_494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	4	6	2	6	2	6	6	39	0	4	6	2	3	12	8	3	11	61	5	53	6	12	17	196	12
DJ_BAC_ASV_712	0	0	0	0	19	0	0	0	0	0	22	0	61	41	7	3	3	0	38	80	60	93	1	26	5	0	0	0	0	5	0	0	0	0	3	0	3	3	9	4	0	0
DJ_BAC_ASV_4499	156	65	99	85	0	0	13	8	30	15	5	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
DJ_BAC_ASV_113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	113	60	50	25	18	7	5	10	13	8	10	4	6	15	11	14	18	8	12	5	11	4	6	4	10	6	10	7
DJ_BAC_ASV_362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	126	0	15	14	33	31	23	0	0	0	0	26	0	27	32	29	33	14	15	11	11	12	0	14
DJ_BAC_ASV_2738	0	0	0	0	80	87	0	0	0	0	81	73	73	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DJ_BAC_ASV_2854	0	0	39	7	55	32	32	38	73	45	35	25	42	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DJ_BAC_ASV_309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	9	13	0	9	5	0	12	0	10	96	61	64	11	47	24	17	6	14	26	15	14
DJ_BAC_ASV_512	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	10	5	4	1	4	2	2	4	13	2	21	7	20	6	26	21	25	14	41	15	26	20	43	28	92	1
DJ_BAC_ASV_938	0	5	49	0	48	35	48	50	34	47	32	0	44	22	0	0	0	2	14	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DJ_BAC_ASV_153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	106	38	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	37	0	0	26	0	30	0	46
HHN_BAC_ASV_186	0	0	49	0	41	31	38	76	41	43	34	49	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DJ_BAC_ASV_468	0	0	12	0	0	4	7	0	12	0	0	0	0	0	3	7	0	0	0	16	0	0	0	0	0	61	90	64	105	21	19	0	0	0	0	0	0	0	0	0	13	0
DJ_BAC_ASV_282	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	2	2	11	6	24	7	11	0	19	9	63	36	20	17	40	14	48	15	19	29	11	14
DJ_BAC_ASV_749	0	0	27	0	48	58	23	44	34	41	38	68	21	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DJ_BAC_ASV_451	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	10	26	11	43	21	35	21	35	44	25	22	27	12	17	17	15	14	11	0
HHN_BAC_ASV_371	0	423	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DJ_BAC_ASV_355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	10	13	13	0	17	0	0	0	10	0	38	83	0	41	41	19	18	12	46	42	0
DJ_BAC_ASV_6897	0	0	0	0	0	144	0	0	3	0	0	239	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DJ_BAC_ASV_181	0	0	59	0	0	0	0	0	31	13	0	0	0	0	29	37	39	16	0	0	13	41	17	21	39	0	0	0	0	0	1	0	0	0	0	0	0	0	22	0	0	30
DJ_BAC_ASV_359	13	5	32	6	8	16	21	18	26	29	7	15	20	26	20	10	14	6	0	3	9	15	0	15	12	5	1	0	3	0	0	2	0	0	5	3	6	6	0	7	8	13
DJ_BAC_ASV_1182	0	0	0	0	30	19	24	0	0	0	28	0	99	77	0	0	0	0	0	0	48	52	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DJ_BAC_ASV_1775	81	37	75	30	0	0	23	0	0	15	0	0	69	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DJ_BAC_ASV_2428	280	0	0	0	3	16	80	0	0	0	5	3	0	2	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DJ_BAC_ASV_430	0	5	0	0	61	0	0	0	0	0	78	0	7	0	0	0	0	0	0	0	5	0	3	0	3	0	2	0	0	4	8	7	19	16	14	27	17	16	16	33	23	25
DJ_BAC_ASV_9621	11	0	13	5	75	40	27	30	35	30	43	30	29	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DJ_BAC_ASV_581	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	8	37	0	0	0	0	0	0	2	3	5	3	6	0	4	154	46	35	45	6	6	5	3	10	3
DJ_BAC_ASV_335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	18	199	27	0	13	0	2	1	2	2	4	0	2	0	1	0	2	0	14	0	10	3	5	8	2	4
DJ_BAC_ASV_4119	0	0	0	0	37	26	25	20	0	19	51	32	99	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DJ_BAC_ASV_103	150	77	61	65	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DJ_BAC_ASV_419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	377	0	0	0	0	0	0	0	0
DJ_BAC_ASV_1016	0	27	0	33	14	26	45	0	0	0	20	26	90	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DJ_BAC_ASV_81	18	1	16	0	0	0	2	2	6	0	0	0	0	0	26	23	13	11	4	41	19	57	5	49	9	1	3	0	0	4	2	2	0	5	2	1	2	8	14	7	5	16
DJ_BAC_ASV_141	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	5	11	5	1	0	0	2	9	0	10	7	7	7	83	97	26	10	16	8	10	6	4	17	14	11
DJ_BAC_ASV_243	0	0	10	0	0	0	8	13	18	16	0	0	0	0	41	12	28	9	19	14	27	46	0	21	19	6	0	0	4	5	0	3	0	0	3	0	0	4	21	5	6	12
DJ_BAC_ASV_342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	66	8	16	8	17	20	14	14	23	5	7	9	0	8	7	11	1	12	0	7	6	2	39	47
DJ_BAC_ASV_663	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	1	9	6	6	5	14	0	7	1	6	5	6	16	15	30	24	26	102	22	28	9	9	8	7	1
DJ_BAC_ASV_516	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	132	2	43	11	41	19	29	0	5	2	0	5	0	3	14	6	12	17	1	0	3	3	2	3
DJ_BAC_ASV_4247	15	10	0	0	16	9	10	5	18	13	0	16	152	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DJ_BAC_ASV_108	0	0	19	0	0	159	0	0	0	0	10	0	15	15	9	0	0	0	54	0	8	0	0	0	0	0	0	32	12	12	0	6	0	0	0	0	0	0	0	0	6	0
HHN_BAC_ASV_349	83	167	10	65	0	0	4	0	3	0	15	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DJ_BAC_ASV_425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	2	3	6	13	5	19	9	14	12	25	59	19	13	14	6	24	18	8	13	10	19	9	3	6	5	4	0
DJ_BAC_ASV_402	7	7	18	6	7	4	11	6	14	11	4	6	3	8	19	7	39	12	9	6	8	25	3	6	9	2	4	2	0	2	5	4	7	3	7	2	6	7	9	13	5	7
HHN_BAC_ASV_395	21	30	30	45	0	56	60	14	54	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DJ_BAC_ASV_199	0	0	6	0	0	0	0	3	5	0	0	0	0	0	36	15	47	17	6	14	7	28	2	17	12	0	7	6	6	1	5	11	6	7	5	6	3	6	13	5	16	17
DJ_BAC_ASV_535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	19	8	150	52	2	2	7	5	5	4	0	2	0	0	2	1	2	6	2	0	6	0	7	5	7	1	0
DJ_BAC_ASV_1026	0	0	0	0	21	0	36	29	29	43	0	0	0	0	0	0	0	0	0	0	52	61	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HHN_BAC_ASV_329	26	170	18	51	1	0	15	10	18	7	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DJ_BAC_ASV_133	0	0	0	0	0	0	0	0	11	0	0	0	0	0	53	18	25	16	0	0	28	23	0	30	16	0	0	0	0	0	0	0	0	0	0	0	0	14	50	16	21	0
HHN_BAC_ASV_180	0	0	16	0	23	21	0	13	9	12	26	29	101	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DJ_BAC_ASV_48626	0	0	10	3	68	77	12	2	22	8	68	39	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DJ_BAC_ASV_78	89	0	0	42	26	0	23	0	0	14	41	35	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DJ_BAC_ASV_524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	4	0	0	7	5	0	5	0	0	2	0	9	14	11	40	17	72	70	5	10	9	8	11	7
DJ_BAC_ASV_3649	17	39	19	14	0	13	50	36	69	42	6	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DJ_BAC_ASV_300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	14	0	0	25	26	37	0	5	10	0	15	23	50	43	0	0	9	10	0	5	15	0	8
DJ_BAC_ASV_645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	4	113	26	3	1	3	2	1	6	6	0	0	0	3	4	2	2	3	7	2	0	22	51	11	2	6	2
DJ_BAC_ASV_5022	77	58	66	63	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DJ_BAC_ASV_6667	12	40	75	67	10	23	4	4	27	12	10	1	2	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DJ_BAC_ASV_267	0	0	0	0	17	0	0	34	24	20	0	0	0	0	38	26	36	33	0	0	18	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0
DJ_BAC_ASV_209	69	76	30	80	2	0	0	0	0	0	22	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DJ_BAC_ASV_579	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	9	31	142	0	7	9	5	2	3	6	0	9	0	2	4	5	5	0	9	0	4	7	5	0	8	3	0
DJ_BAC_ASV_25252	14	127	17	38	5	0	26	9	13	20	5	6	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DJ_BAC_ASV_233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	7	16	68	33	0	5	3	10	0	11	0	7	4	8	6	14	18	21	0	13	4	6	4	7	9	0	6
DJ_BAC_ASV_6470	19	9	23	9	0	3	34	50	65	58	0	0	0	0	0	0	6	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DJ_BAC_ASV_649	15	10	17	9	14	28	12	24	19	19	17	35	17	14	4	0	7	8	0	0	0	1	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	2	4
DJ_BAC_ASV_1131	0	0	21	3	22	17	13	23	31	22	18	29	24	24	0	0	8	0	0	0	0	17	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DJ_BAC_ASV_292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	10	57	30	0	0	0	0	0	0	19	0	10	0	0	0	0	27	12	15	0	0	0	0	15	15	19	25
DJ_BAC_ASV_2726	23	0	68	0	23	0	29	0	53	0	41	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	17	0	0	0	0	0	0	0	0	0	0	0	0	6
DJ_BAC_ASV_9169	0	0	0	0	28	32	0	4	0	0	19	9	83	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
